# MSE;MAE
0.0000102;0.0022330
0.0000104;0.0022550
0.0000109;0.0022976
0.0000102;0.0022394
0.0000109;0.0022856
0.0000101;0.0022300
0.0000103;0.0022413
0.0000108;0.0022775
0.0000096;0.0021813
0.0000109;0.0023030
0.0000102;0.0022363
0.0000102;0.0022361
0.0000102;0.0022393
0.0000103;0.0022326
0.0000104;0.0022440
0.0000106;0.0022663
0.0000107;0.0022755
0.0000100;0.0022111
0.0000106;0.0022655
0.0000099;0.0022119
0.0000100;0.0022111
0.0000101;0.0022218
0.0000104;0.0022598
0.0000098;0.0021926
0.0000102;0.0022272
0.0000102;0.0022191
0.0000109;0.0022696
0.0000102;0.0022251
0.0000100;0.0022147
0.0000101;0.0022246
0.0000103;0.0022350
0.0000102;0.0022255
0.0000097;0.0021905
0.0000103;0.0022429
0.0000101;0.0022195
0.0000098;0.0021948
0.0000107;0.0022787
0.0000096;0.0021785
0.0000102;0.0022267
0.0000101;0.0022275
0.0000095;0.0021631
0.0000099;0.0022113
0.0000106;0.0022671
0.0000094;0.0021622
0.0000102;0.0022169
0.0000100;0.0022217
0.0000100;0.0022115
0.0000105;0.0022497
0.0000097;0.0021792
0.0000099;0.0021989
0.0000096;0.0021814
0.0000101;0.0022135
0.0000103;0.0022036
0.0000097;0.0021837
0.0000096;0.0021811
0.0000100;0.0022013
0.0000095;0.0021639
0.0000100;0.0022005
0.0000096;0.0021720
0.0000099;0.0022034
0.0000100;0.0022109
0.0000098;0.0021869
0.0000101;0.0021997
0.0000099;0.0021985
0.0000100;0.0022155
0.0000098;0.0021903
0.0000099;0.0022033
0.0000102;0.0022289
0.0000103;0.0022335
0.0000097;0.0021801
0.0000098;0.0021885
0.0000095;0.0021659
0.0000102;0.0022042
0.0000097;0.0021868
0.0000098;0.0021957
0.0000102;0.0022254
0.0000097;0.0021865
0.0000099;0.0022002
0.0000095;0.0021695
0.0000100;0.0022114
0.0000107;0.0022604
0.0000089;0.0021072
0.0000099;0.0021947
0.0000103;0.0022342
0.0000096;0.0021716
0.0000098;0.0021831
0.0000099;0.0021913
0.0000095;0.0021652
0.0000102;0.0022124
0.0000093;0.0021448
0.0000098;0.0022008
0.0000102;0.0022220
0.0000098;0.0021843
0.0000092;0.0021382
0.0000101;0.0021972
0.0000097;0.0021790
0.0000098;0.0022001
0.0000091;0.0021342
0.0000100;0.0021952
0.0000094;0.0021581
0.0000094;0.0021482
0.0000098;0.0021906
0.0000096;0.0021771
0.0000096;0.0021716
0.0000096;0.0021762
0.0000096;0.0021714
0.0000097;0.0021794
0.0000092;0.0021291
0.0000095;0.0021693
0.0000098;0.0021890
0.0000094;0.0021529
0.0000095;0.0021615
0.0000090;0.0021237
0.0000095;0.0021584
0.0000097;0.0021839
0.0000092;0.0021427
0.0000094;0.0021582
0.0000091;0.0021266
0.0000097;0.0021849
0.0000094;0.0021592
0.0000093;0.0021445
0.0000103;0.0022345
0.0000091;0.0021326
0.0000093;0.0021410
0.0000097;0.0021770
0.0000100;0.0022147
0.0000095;0.0021573
0.0000089;0.0021036
0.0000098;0.0021994
0.0000089;0.0021040
0.0000098;0.0021823
0.0000094;0.0021523
0.0000099;0.0022009
0.0000096;0.0021645
0.0000093;0.0021374
0.0000091;0.0021318
0.0000098;0.0021762
0.0000095;0.0021633
0.0000093;0.0021423
0.0000097;0.0021789
0.0000099;0.0022003
0.0000088;0.0020913
0.0000098;0.0021852
0.0000093;0.0021383
0.0000104;0.0022251
0.0000098;0.0021786
0.0000093;0.0021394
0.0000093;0.0021426
0.0000090;0.0021077
0.0000097;0.0021804
0.0000096;0.0021664
0.0000092;0.0021372
0.0000092;0.0021351
0.0000093;0.0021409
0.0000094;0.0021544
0.0000093;0.0021372
0.0000095;0.0021703
0.0000090;0.0021190
0.0000095;0.0021544
0.0000090;0.0021118
0.0000097;0.0021677
0.0000092;0.0021374
0.0000089;0.0021100
0.0000096;0.0021621
0.0000095;0.0021577
0.0000091;0.0021153
0.0000097;0.0021774
0.0000091;0.0021163
0.0000095;0.0021567
0.0000090;0.0021114
0.0000092;0.0021317
0.0000091;0.0021277
0.0000094;0.0021478
0.0000090;0.0021133
0.0000094;0.0021519
0.0000089;0.0020995
0.0000090;0.0021182
0.0000098;0.0021846
0.0000090;0.0021080
0.0000091;0.0021231
0.0000092;0.0021380
0.0000089;0.0021065
0.0000092;0.0021279
0.0000094;0.0021423
0.0000087;0.0020911
0.0000098;0.0021895
0.0000092;0.0021340
0.0000091;0.0021236
0.0000094;0.0021435
0.0000091;0.0021228
0.0000086;0.0020691
0.0000096;0.0021625
0.0000090;0.0021136
0.0000087;0.0020901
0.0000094;0.0021438
0.0000090;0.0021087
0.0000088;0.0020926
0.0000096;0.0021515
0.0000085;0.0020682
0.0000091;0.0021212
0.0000088;0.0020934
0.0000092;0.0021383
0.0000091;0.0021178
0.0000092;0.0021345
0.0000091;0.0021257
0.0000090;0.0021071
0.0000089;0.0021012
0.0000093;0.0021382
0.0000090;0.0021092
0.0000088;0.0020974
0.0000093;0.0021340
0.0000089;0.0021035
0.0000094;0.0021407
0.0000086;0.0020732
0.0000091;0.0021144
0.0000089;0.0021055
0.0000095;0.0021502
0.0000093;0.0021300
0.0000093;0.0021335
0.0000087;0.0020869
0.0000089;0.0021109
0.0000096;0.0021630
0.0000086;0.0020772
0.0000092;0.0021317
0.0000092;0.0021241
0.0000090;0.0021084
0.0000088;0.0020908
0.0000090;0.0021052
0.0000093;0.0021268
0.0000096;0.0021535
0.0000085;0.0020645
0.0000092;0.0021210
0.0000086;0.0020765
0.0000089;0.0020876
0.0000089;0.0020996
0.0000089;0.0020967
0.0000086;0.0020724
0.0000092;0.0021331
0.0000091;0.0021256
0.0000091;0.0021129
0.0000088;0.0020868
0.0000090;0.0021117
0.0000087;0.0020777
0.0000088;0.0021008
0.0000085;0.0020684
0.0000087;0.0020940
0.0000088;0.0020977
0.0000089;0.0020962
0.0000092;0.0021249
0.0000090;0.0021030
0.0000083;0.0020418
0.0000089;0.0021053
0.0000090;0.0021099
0.0000090;0.0021060
0.0000090;0.0021143
0.0000088;0.0020951
0.0000088;0.0020950
0.0000092;0.0021155
0.0000088;0.0020967
0.0000091;0.0021220
0.0000089;0.0021066
0.0000092;0.0021177
0.0000091;0.0021115
0.0000086;0.0020710
0.0000090;0.0021153
0.0000093;0.0021184
0.0000087;0.0020708
0.0000091;0.0021159
0.0000087;0.0020773
0.0000088;0.0020834
0.0000088;0.0020967
0.0000088;0.0020871
0.0000090;0.0021137
0.0000089;0.0020944
0.0000086;0.0020733
0.0000089;0.0020984
0.0000087;0.0020793
0.0000091;0.0021155
0.0000087;0.0020865
0.0000086;0.0020756
0.0000091;0.0020978
0.0000090;0.0021032
0.0000086;0.0020783
0.0000086;0.0020716
0.0000089;0.0020968
0.0000094;0.0021373
0.0000081;0.0020183
0.0000090;0.0021054
0.0000087;0.0020804
0.0000087;0.0020800
0.0000091;0.0021189
0.0000088;0.0020968
0.0000085;0.0020621
0.0000087;0.0020771
0.0000097;0.0021413
0.0000089;0.0021007
0.0000086;0.0020759
0.0000092;0.0021034
0.0000086;0.0020712
0.0000089;0.0020972
0.0000087;0.0020837
0.0000087;0.0020892
0.0000086;0.0020728
0.0000086;0.0020723
0.0000089;0.0021080
0.0000085;0.0020583
0.0000089;0.0021000
0.0000082;0.0020380
0.0000087;0.0020777
0.0000088;0.0020854
0.0000089;0.0021006
0.0000084;0.0020517
0.0000087;0.0020824
0.0000087;0.0020775
0.0000091;0.0021241
0.0000084;0.0020481
0.0000087;0.0020865
0.0000087;0.0020776
0.0000086;0.0020734
0.0000086;0.0020721
0.0000094;0.0021400
0.0000085;0.0020550
0.0000087;0.0020750
0.0000085;0.0020660
0.0000095;0.0021519
0.0000087;0.0020714
0.0000083;0.0020463
0.0000086;0.0020829
0.0000086;0.0020634
0.0000086;0.0020722
0.0000086;0.0020716
0.0000090;0.0021072
0.0000085;0.0020694
0.0000083;0.0020374
0.0000088;0.0020925
0.0000085;0.0020639
0.0000086;0.0020716
0.0000086;0.0020693
0.0000085;0.0020671
0.0000089;0.0021027
0.0000081;0.0020257
0.0000088;0.0020933
0.0000089;0.0021041
0.0000083;0.0020429
0.0000085;0.0020609
0.0000087;0.0020802
0.0000087;0.0020708
0.0000084;0.0020520
0.0000093;0.0021378
0.0000089;0.0021006
0.0000083;0.0020390
0.0000083;0.0020362
0.0000087;0.0020911
0.0000084;0.0020519
0.0000086;0.0020711
0.0000089;0.0021021
0.0000086;0.0020727
0.0000087;0.0020822
0.0000083;0.0020429
0.0000085;0.0020612
0.0000088;0.0020828
0.0000084;0.0020493
0.0000084;0.0020536
0.0000087;0.0020766
0.0000085;0.0020640
0.0000085;0.0020631
0.0000082;0.0020367
0.0000088;0.0020919
0.0000087;0.0020754
0.0000082;0.0020331
0.0000086;0.0020724
0.0000085;0.0020567
0.0000081;0.0020256
0.0000087;0.0020793
0.0000083;0.0020426
0.0000089;0.0020953
0.0000083;0.0020426
0.0000085;0.0020689
0.0000086;0.0020731
0.0000083;0.0020411
0.0000084;0.0020458
0.0000085;0.0020647
0.0000083;0.0020342
0.0000085;0.0020633
0.0000086;0.0020716
0.0000087;0.0020804
0.0000080;0.0020150
0.0000089;0.0020959
0.0000086;0.0020734
0.0000086;0.0020676
0.0000084;0.0020489
0.0000085;0.0020516
0.0000084;0.0020443
0.0000082;0.0020355
0.0000085;0.0020567
0.0000084;0.0020496
0.0000084;0.0020534
0.0000086;0.0020740
0.0000082;0.0020311
0.0000084;0.0020600
0.0000087;0.0020734
0.0000089;0.0020850
0.0000084;0.0020436
0.0000084;0.0020461
0.0000084;0.0020465
0.0000083;0.0020402
0.0000088;0.0020868
0.0000080;0.0020088
0.0000086;0.0020668
0.0000087;0.0020702
0.0000082;0.0020306
0.0000090;0.0021034
0.0000079;0.0019983
0.0000085;0.0020624
0.0000082;0.0020300
0.0000085;0.0020663
0.0000088;0.0020881
0.0000081;0.0020096
0.0000087;0.0020799
0.0000089;0.0020834
0.0000079;0.0020012
0.0000080;0.0020144
0.0000085;0.0020578
0.0000082;0.0020283
0.0000087;0.0020790
0.0000081;0.0020244
0.0000081;0.0020201
0.0000085;0.0020532
0.0000082;0.0020324
0.0000082;0.0020331
0.0000087;0.0020806
0.0000083;0.0020329
0.0000081;0.0020297
0.0000085;0.0020575
0.0000082;0.0020339
0.0000084;0.0020523
0.0000086;0.0020802
0.0000083;0.0020342
0.0000083;0.0020458
0.0000082;0.0020282
0.0000086;0.0020666
0.0000081;0.0020225
0.0000085;0.0020582
0.0000083;0.0020440
0.0000081;0.0020157
0.0000085;0.0020553
0.0000083;0.0020357
0.0000083;0.0020368
0.0000084;0.0020508
0.0000080;0.0020068
0.0000084;0.0020559
0.0000081;0.0020208
0.0000090;0.0020981
0.0000084;0.0020486
0.0000077;0.0019850
0.0000087;0.0020822
0.0000078;0.0019955
0.0000085;0.0020599
0.0000081;0.0020210
0.0000084;0.0020508
0.0000081;0.0020234
0.0000084;0.0020472
0.0000081;0.0020142
0.0000083;0.0020396
0.0000082;0.0020309
0.0000081;0.0020312
0.0000081;0.0020249
0.0000085;0.0020621
0.0000084;0.0020319
0.0000081;0.0020199
0.0000084;0.0020488
0.0000079;0.0019993
0.0000083;0.0020404
0.0000080;0.0020129
0.0000082;0.0020352
0.0000083;0.0020389
0.0000082;0.0020237
0.0000080;0.0020034
0.0000080;0.0020090
0.0000082;0.0020331
0.0000079;0.0019961
0.0000082;0.0020339
0.0000087;0.0020832
0.0000084;0.0020393
0.0000079;0.0020020
0.0000087;0.0020746
0.0000081;0.0020194
0.0000086;0.0020574
0.0000078;0.0019848
0.0000088;0.0020772
0.0000082;0.0020246
0.0000082;0.0020326
0.0000081;0.0020158
0.0000083;0.0020338
0.0000081;0.0020309
0.0000081;0.0020158
0.0000088;0.0020779
0.0000081;0.0020175
0.0000083;0.0020392
0.0000082;0.0020300
0.0000077;0.0019814
0.0000082;0.0020350
0.0000080;0.0020113
0.0000081;0.0020239
0.0000080;0.0020161
0.0000081;0.0020250
0.0000083;0.0020393
0.0000083;0.0020414
0.0000085;0.0020527
0.0000078;0.0019859
0.0000083;0.0020260
0.0000080;0.0020118
0.0000080;0.0020049
0.0000082;0.0020323
0.0000079;0.0020033
0.0000078;0.0019906
0.0000082;0.0020383
0.0000078;0.0019841
0.0000080;0.0020126
0.0000083;0.0020430
0.0000081;0.0020248
0.0000078;0.0019885
0.0000084;0.0020500
0.0000079;0.0019998
0.0000083;0.0020411
0.0000080;0.0019980
0.0000080;0.0020168
0.0000083;0.0020381
0.0000079;0.0019994
0.0000082;0.0020349
0.0000079;0.0019949
0.0000088;0.0020787
0.0000077;0.0019849
0.0000081;0.0020155
0.0000083;0.0020366
0.0000080;0.0020089
0.0000080;0.0020046
0.0000080;0.0020151
0.0000082;0.0020280
0.0000080;0.0020137
0.0000077;0.0019859
0.0000087;0.0020619
0.0000076;0.0019710
0.0000083;0.0020380
0.0000078;0.0019875
0.0000080;0.0020149
0.0000080;0.0020078
0.0000082;0.0020286
0.0000080;0.0020125
0.0000078;0.0019869
0.0000083;0.0020394
0.0000078;0.0019901
0.0000081;0.0020282
0.0000080;0.0020071
0.0000079;0.0019941
0.0000078;0.0019975
0.0000081;0.0020180
0.0000080;0.0020109
0.0000080;0.0020077
0.0000079;0.0020013
0.0000083;0.0020400
0.0000076;0.0019695
0.0000081;0.0020266
0.0000080;0.0020130
0.0000078;0.0019827
0.0000079;0.0019968
0.0000080;0.0020129
0.0000080;0.0020108
0.0000078;0.0019919
0.0000080;0.0020125
0.0000078;0.0019918
0.0000079;0.0020076
0.0000079;0.0020021
0.0000080;0.0020103
0.0000078;0.0019889
0.0000079;0.0020081
0.0000077;0.0019879
0.0000081;0.0020167
0.0000078;0.0019861
0.0000078;0.0019930
0.0000080;0.0020138
0.0000077;0.0019744
0.0000081;0.0020215
0.0000078;0.0019947
0.0000079;0.0019987
0.0000080;0.0020067
0.0000080;0.0020147
0.0000077;0.0019871
0.0000080;0.0020082
0.0000078;0.0019898
0.0000078;0.0019859
0.0000079;0.0019983
0.0000078;0.0019959
0.0000078;0.0019918
0.0000081;0.0020195
0.0000080;0.0020106
0.0000074;0.0019438
0.0000079;0.0019996
0.0000086;0.0020393
0.0000082;0.0020229
0.0000075;0.0019652
0.0000079;0.0020045
0.0000078;0.0019898
0.0000076;0.0019733
0.0000081;0.0020204
0.0000079;0.0020009
0.0000080;0.0020050
0.0000080;0.0020067
0.0000076;0.0019693
0.0000078;0.0019914
0.0000078;0.0019849
